2015 2 11 5 11 34 -34.2 -71.83 44 4.8 -0.47334
2015 2 11 13 1 18 -23.5 -67 194 5.8 -0.268657
2015 2 11 17 7 18 -30.21 -71.32 68 5 -0.252384
2015 2 11 18 57 19 -23.17 -66.86 239 6.6 -0.284176
2015 2 14 12 10 30 -32.57 -71.69 28 4.1 -0.418468
2015 2 16 20 33 47 -30.28 -71.53 36 4.8 -0.657067
2015 2 17 7 50 44 -30.96 -71.3 59 4.6 -0.617111
2015 2 17 14 35 53 -32.38 -70.99 78 5.8 -0.746584
2015 2 18 0 47 25 -35.08 -71.14 107 4.7 -0.35142
2015 2 22 5 40 21 -20.04 -70.94 43 4.5 -0.296025
2015 2 22 21 7 5 -18.87 -69.29 123 4.3 -0.0721605
2015 2 23 14 36 14 -29.16 -70.68 85 4.2 -0.198076
2015 2 28 3 45 32 -36.88 -72.99 35 5.1 -0.438416
2015 3 2 16 53 45 -27.91 -71.03 34 5.2 -0.633535
2015 3 3 12 45 19 -20.36 -69.14 106 5.2 -0.274805
2015 3 5 21 30 32 -29.32 -71.11 60 5.3 -0.450007
2015 3 9 3 22 20 -19.69 -69.48 97 4.9 -0.287853
2015 3 12 9 50 43 -36.17 -73.09 14 4.6 -0.588316
2015 3 14 1 23 14 -20.45 -70.15 18 4.1 -0.199572
2015 3 14 16 3 48 -27.86 -70.89 47 5 -0.677105
2015 3 15 2 59 47 -21.97 -68.86 103 4.9 -0.682544
2015 3 17 23 43 53 -29.67 -71.5 50 4.3 -0.741259
2015 3 18 18 27 24 -36.1 -74.14 23 6.3 -0.323712
2015 3 19 20 39 27 -19.26 -70.22 77 4.3 -0.384506
2015 3 23 4 51 38 -18.42 -69.27 121 6.3 -0.548578
2015 3 24 17 31 3 -32.23 -71.73 35 4.2 -0.0418235
2015 3 24 22 46 52 -20.68 -70.78 16 4.8 -0.734671
2015 3 25 19 29 11 -29.49 -69.72 119 5 -0.157774
2015 3 26 17 45 8 -31.06 -71.8 30 4.9 -0.111421
2015 3 28 16 36 53 -22.19 -68.7 112 5.8 -0.77147
